log(fHD),log(n_H)
-3.8807765978641022,-1.0471873564404028
-3.8801229454122037,-1.0470902398100046
-3.879471087659075,-1.0469931231796101
-3.8788210193993358,-1.046896006549219
-3.878172735444033,-1.0467988899188316
-3.877526230620561,-1.046701773288448
-3.876881499772583,-1.046604656658068
-3.8762385377599524,-1.0465075400276915
-3.875597339458635,-1.046410423397319
-3.8749578997606307,-1.04631330676695
-3.874320213573899,-1.0462161901365847
-3.8736842758222796,-1.0461190735062231
-3.8730500814454203,-1.0460219568758653
-3.8724176253986986,-1.045924840245511
-3.8717869026531497,-1.0458277236151605
-3.8711579081953906,-1.0457306069848136
-3.8705306370275476,-1.0456334903544706
-3.869905084167183,-1.0455363737241312
-3.8692812446472225,-1.0454392570937956
-3.8686591135158825,-1.0453421404634637
-3.8680386858366007,-1.0452450238331357
-3.8674199566879635,-1.0451479072028114
-3.8668029211636346,-1.0450507905724906
-3.8661875743722875,-1.0449536739421736
-3.865573911437535,-1.0448565573118604
-3.8649619274978595,-1.044759440681551
-3.864351617706545,-1.0446623240512456
-3.8637429772316088,-1.0445652074209437
-3.8631360012557354,-1.0444680907906458
-3.862530684976207,-1.0443709741603515
-3.8619270236048395,-1.044273857530061
-3.8613250123679137,-1.0441767408997742
-3.860724646506112,-1.0440796242694914
-3.8601259212744528,-1.0439825076392124
-3.859528831942223,-1.0438853910089372
-3.858933373792919,-1.0437882743786655
-3.8583395421241766,-1.0436911577483978
-3.857747332247713,-1.0435940411181341
-3.857156739489261,-1.0434969244878742
-3.8565677591885072,-1.043399807857618
-3.855980386699029,-1.0433026912273657
-3.855394617388235,-1.0432055745971172
-3.8548104643514094,-1.0431084579668723
-3.854228050575476,-1.0430113413366318
-3.8536473683183305,-1.0429142247063954
-3.8530684122813375,-1.042817108076164
-3.85249117718241,-1.0427199914459369
-3.8519156577559137,-1.042622874815714
-3.851341848752586,-1.0425257581854959
-3.8507697449394587,-1.0424286415552824
-3.850199341099776,-1.0423315249250735
-3.849630632032919,-1.042234408294869
-3.849063612554329,-1.0421372916646692
-3.8484982774954273,-1.0420401750344737
-3.8479346217035415,-1.0419430584042828
-3.8473726400418307,-1.0418459417740966
-3.846812327389207,-1.041748825143915
-3.846253678640266,-1.0416517085137378
-3.845696688705207,-1.0415545918835651
-3.8451413525097635,-1.0414574752533974
-3.8445876649951316,-1.0413603586232336
-3.844035621117894,-1.041263241993075
-3.84348521584995,-1.0411661253629207
-3.842936444178447,-1.0410690087327708
-3.842389301105705,-1.0409718921026256
-3.8418437816491515,-1.0408747754724852
-3.8412998808412486,-1.040777658842349
-3.840757593729426,-1.0406805422122176
-3.8402169153760117,-1.0405834255820907
-3.8396778408581644,-1.0404863089519685
-3.839140365267807,-1.0403891923218507
-3.838604483711559,-1.0402920756917378
-3.8380701913106687,-1.040194959061629
-3.837537483200951,-1.040097842431525
-3.837006354532719,-1.0400007258014257
-3.83647680047072,-1.039903609171331
-3.8359488161940734,-1.039806492541241
-3.835422396896203,-1.039709375911155
-3.8348975377847765,-1.0396122592810741
-3.8343742340816425,-1.0395151426509976
-3.833852481022767,-1.0394180260209256
-3.8333322738581717,-1.0393209093908586
-3.832813607851874,-1.039223792760796
-3.8322964782818243,-1.0391266761307376
-3.831780880439847,-1.0390295595006842
-3.831266809631579,-1.0389324428706352
-3.830754261176412,-1.038835326240591
-3.830243230407431,-1.038738209610551
-3.8297337126713584,-1.0386410929805159
-3.8292257033284938,-1.0385439763504853
-3.828719197752656,-1.0384468597204592
-3.828214191331128,-1.0383497430904378
-3.8277106794645976,-1.038252626460421
-3.827208657567102,-1.0381555098304087
-3.8267081210659715,-1.0380583932004013
-3.8262090654017746,-1.0379612765703978
-3.8257114860282617,-1.0378641599403995
-3.825215378412311,-1.0377670433104058
-3.824720738033874,-1.0376699266804166
-3.8242275603859213,-1.0375728100504318
-3.823735840974389,-1.0374756934204517
-3.823245575318126,-1.0373785767904762
-3.8227568561363583,-1.0372814601605052
-3.8222697598941604,-1.0371843435305395
-3.8217842798948674,-1.037087226900579
-3.821300410773279,-1.036990110270624
-3.8208181471882683,-1.0368929936406748
-3.8203374838163553,-1.0367958770107308
-3.8198584153501534,-1.0366987603807925
-3.819380936498207,-1.0366016437508596
-3.8189050419849213,-1.036504527120932
-3.8184307265504915,-1.03640741049101
-3.817957984950832,-1.0363102938610933
-3.8174868119575067,-1.0362131772311822
-3.8170172023576625,-1.0361160606012767
-3.816549150953959,-1.0360189439713763
-3.8160826525645004,-1.0359218273414816
-3.8156177020227715,-1.0358247107115923
-3.8151542941775674,-1.0357275940817083
-3.814692423892929,-1.0356304774518301
-3.8142320860480803,-1.035533360821957
-3.8137732755373586,-1.0354362441920897
-3.813315987270154,-1.0353391275622272
-3.8128602161708436,-1.0352420109323706
-3.812405957178729,-1.0351448943025194
-3.8119532052479754,-1.0350477776726736
-3.8115019553475458,-1.0349506610428332
-3.811052202461141,-1.034853544412998
-3.8106039415871398,-1.0347564277831685
-3.8101571677385375,-1.034659311153344
-3.8097118759428836,-1.0345621945235253
-3.8092680612422263,-1.034465077893712
-3.808825718693049,-1.0343679612639036
-3.8083848433662166,-1.034270844634101
-3.807945430346911,-1.0341737280043035
-3.80750747473458,-1.0340766113745117
-3.8070709716428754,-1.033979494744725
-3.8066359161995984,-1.0338823781149438
-3.8062023035466432,-1.0337852614851681
-3.8057701288399413,-1.0336881448553974
-3.805339387249404,-1.0335910282256324
-3.8049100739588724,-1.0334939115958723
-3.804482184166057,-1.033396794966118
-3.8040557130824886,-1.0332996783363688
-3.803630655933462,-1.033202561706625
-3.803207007957983,-1.0331054450768862
-3.8027847644087194,-1.033008328447153
-3.8023639205519433,-1.032911211817425
-3.8019444716674826,-1.0328140951877025
-3.80152641304867,-1.032716978557985
-3.801109740002289,-1.032619861928273
-3.800694447848528,-1.0325227452985666
-3.8002805319209263,-1.0324256286688651
-3.799867987566326,-1.0323285120391688
-3.7994568101448216,-1.032231395409478
-3.799046995029713,-1.0321342787797922
-3.7986385376074563,-1.0320371621501119
-3.7982314332776146,-1.0319400455204368
-3.797825677452811,-1.031842928890767
-3.797421265558683,-1.0317458122611023
-3.797018193033831,-1.0316486956314428
-3.796616455329777,-1.0315515790017884
-3.7962162480904884,-1.0314544623721393
-3.7958175839159014,-1.0313573457424967
-3.795420456731469,-1.0312602291128603
-3.7950248608214054,-1.0311631124832303
-3.794630790486831,-1.0310659958536068
-3.7942382400457,-1.0309688792239895
-3.7938472038327364,-1.0308717625943788
-3.793457676199366,-1.0307746459647742
-3.793069651513654,-1.030677529335176
-3.7926831241602406,-1.0305804127055842
-3.792298088540275,-1.0304832960759986
-3.791914539071355,-1.0303861794464195
-3.791532470187463,-1.0302890628168464
-3.791151876338906,-1.0301919461872797
-3.790772751992253,-1.0300948295577192
-3.7903950916302733,-1.029997712928165
-3.7900188897518796,-1.029900596298617
-3.7896441408720647,-1.0298034796690754
-3.7892708395218455,-1.0297063630395398
-3.788898980248203,-1.0296092464100106
-3.7885285576140255,-1.0295121297804877
-3.788159566198049,-1.029415013150971
-3.7877920005948047,-1.02931789652146
-3.7874258554145563,-1.0292207798919555
-3.7870611252832513,-1.0291236632624572
-3.786697804842461,-1.0290265466329651
-3.786335888749327,-1.028929430003479
-3.785975371676507,-1.028832313373999
-3.785616248312122,-1.0287351967445248
-3.7852585133597025,-1.0286380801150572
-3.784902161538134,-1.0285409634855953
-3.784547187581608,-1.0284438468561399
-3.7841935862395673,-1.0283467302266904
-3.7838413522766574,-1.0282496135972468
-3.7834904804726723,-1.0281524969678093
-3.783140965622508,-1.0280553803383778
-3.7827928025361097,-1.0279582637089524
-3.7824459860384234,-1.027861147079533
-3.7821005109693475,-1.0277640304501194
-3.781756372183683,-1.027666913820712
-3.7814135645510865,-1.0275697971913105
-3.7810720829560216,-1.027472680561915
-3.780731922297713,-1.0273755639325255
-3.7803930774900985,-1.0272784473031418
-3.780055543461783,-1.0271813306737638
-3.779719315155993,-1.027084214044392
-3.7793843875305306,-1.0269870974150261
-3.779050755557728,-1.026889980785666
-3.7787184142244046,-1.0267928641563118
-3.778387358531819,-1.0266957475269636
-3.77805758349563,-1.026598630897621
-3.7777290841458493,-1.0265015142682843
-3.7774018555268003,-1.0264043976389534
-3.777075892697074,-1.0263072810096283
-3.7767511907294873,-1.026210164380309
-3.776427744711042,-1.0261130477509959
-3.7761055497428817,-1.0260159311216879
-3.7757846009402516,-1.0259188144923856
-3.775464893432456,-1.0258216978630896
-3.7751464849127,-1.025724581233799
-3.774829574964366,-1.0256274646045145
-3.774514155069909,-1.0255303479752371
-3.774200218823991,-1.025433231345967
-3.77388775984021,-1.0253361147167044
-3.773576771751012,-1.0252389980874488
-3.773267248207631,-1.0251418814582
-3.7729591828800344,-1.0250447648289587
-3.772652569456862,-1.0249476481997242
-3.772347401645373,-1.0248505315704972
-3.7720436731713862,-1.024753414941277
-3.771741377779228,-1.0246562983120637
-3.771440509231674,-1.0245591816828576
-3.7711410613098977,-1.0244620650536584
-3.7708430278134157,-1.0243649484244663
-3.7705464025600333,-1.0242678317952811
-3.770251179385795,-1.0241707151661028
-3.7699573521449308,-1.0240735985369314
-3.7696649147098027,-1.0239764819077668
-3.7693738609708585,-1.0238793652786093
-3.769084184836578,-1.0237822486494585
-3.7687958802334247,-1.0236851320203146
-3.7685089411057957,-1.0235880153911778
-3.768223361415975,-1.0234908987620475
-3.7679391351440823,-1.0233937821329238
-3.767656256288029,-1.0232966655038074
-3.767374718863469,-1.0231995488746972
-3.7670945169037506,-1.0231024322455942
-3.7668156444598746,-1.0230053156164973
-3.7665380956004455,-1.0229081989874076
-3.766261864411627,-1.0228110823583245
-3.765986944997098,-1.022713965729248
-3.765713331478009,-1.0226168491001781
-3.765441017992936,-1.0225197324711146
-3.7651699986978406,-1.022422615842058
-3.764900267766025,-1.0223254992130077
-3.76463181938809,-1.0222283825839642
-3.764364647771894,-1.0221312659549269
-3.764098747142511,-1.0220341493258962
-3.7638341117421907,-1.0219370326968722
-3.7635707358303145,-1.0218399160678544
-3.763308613683361,-1.0217427994388433
-3.7630477395948616,-1.0216456828098384
-3.7627881078753633,-1.02154856618084
-3.76252971285239,-1.0214514495518479
-3.7622725488704023,-1.021354332922862
-3.762016610290762,-1.0212572162938827
-3.761761891491692,-1.0211600996649095
-3.761508386868241,-1.0210629830359428
-3.7612560908322457,-1.0209658664069825
-3.761004997812293,-1.0208687497780282
-3.760755102253687,-1.0207716331490801
-3.7605063986184097,-1.0206745165201383
-3.7602588813850883,-1.0205773998912027
-3.7600125450489585,-1.0204802832622732
-3.7597673841218313,-1.0203831666333498
-3.759523393132056,-1.0202860500044326
-3.759280566624489,-1.0201889333755216
-3.759038899160459,-1.0200918167466162
-3.758798385317733,-1.0199947001177176
-3.7585591859158924,-1.0198975834888246
-3.7583214480165186,-1.0198004668599387
-3.7580851628376113,-1.0197033502310606
-3.757850322957209,-1.0196062336021905
-3.757616920975736,-1.019509116973328
-3.7573849495159384,-1.0194120003444733
-3.7571544012228344,-1.0193148837156267
-3.7569252687636725,-1.0192177670867875
-3.756697544827887,-1.0191206504579562
-3.756471222127054,-1.0190235338291322
-3.756246293394848,-1.0189264172003163
-3.756022751387001,-1.018829300571508
-3.755800588881259,-1.0187321839427068
-3.755579798677344,-1.0186350673139135
-3.7553603735969094,-1.0185379506851275
-3.755142306483504,-1.0184408340563493
-3.7549255902025296,-1.0183437174275782
-3.754710217641204,-1.018246600798815
-3.7544961817085225,-1.018149484170059
-3.7542834753352197,-1.01805236754131
-3.7540720914737324,-1.0179552509125684
-3.7538620230981636,-1.0178581342838346
-3.753653263204246,-1.0177610176551077
-3.7534458048093056,-1.0176639010263882
-3.7532396409522275,-1.0175667843976757
-3.753034764693422,-1.0174696677689703
-3.752831169114788,-1.017372551140272
-3.752628847319682,-1.0172754345115813
-3.7524277924328833,-1.0171783178828975
-3.7522279976005617,-1.0170812012542207
-3.752029455990244,-1.0169840846255507
-3.751832160790786,-1.0168869679968877
-3.751636105212335,-1.016789851368232
-3.7514412824863044,-1.016692734739583
-3.7512476858653394,-1.0165956181109412
-3.751055308623289,-1.0164985014823058
-3.750864144055176,-1.0164013848536775
-3.7506741854771652,-1.016304268225056
-3.750485426226537,-1.0162071515964413
-3.7502978596616585,-1.0161100349678331
-3.750111479161954,-1.016012918339232
-3.7499262781278784,-1.0159158017106373
-3.7497422499808875,-1.0158186850820492
-3.749559388163415,-1.0157215684534677
-3.74937768613884,-1.0156244518248931
-3.749197137391466,-1.0155273351963248
-3.74901773542649,-1.0154302185677633
-3.748839473769981,-1.015333101939208
-3.74866234596885,-1.0152359853106592
-3.7484863455908286,-1.0151388686821168
-3.7483114662244414,-1.0150417520535813
-3.7481377014789836,-1.0149446354250515
-3.747965044984494,-1.0148475187965285
-3.747793490391733,-1.0147504021680116
-3.747623031372159,-1.014653285539501
-3.7474536616179024,-1.0145561689109965
-3.7472853748417436,-1.0144590522824983
-3.747118164777092,-1.0143619356540063
-3.7469520251779604,-1.0142648190255206
-3.746786949818943,-1.0141677023970408
-3.746623219772064,-1.0140705857685672
-3.7464609167148852,-1.0139734691401014
-3.7463000310925265,-1.0138763525116439
-3.746140554088029,-1.013779235883195
-3.7459824769124404,-1.013682119254754
-3.7458257908047794,-1.0135850026263213
-3.745670487032012,-1.0134878859978966
-3.745516556889033,-1.01339076936948
-3.7453639916986394,-1.0132936527410714
-3.7452127828115156,-1.0131965361126711
-3.7450629216062072,-1.0130994194842786
-3.7449143994891063,-1.0130023028558939
-3.7447672078944296,-1.0129051862275174
-3.744621338284201,-1.0128080695991484
-3.744476782148232,-1.0127109529707872
-3.7443335310041066,-1.012613836342434
-3.744191576397162,-1.0125167197140883
-3.744050909900471,-1.0124196030857504
-3.7439115231148303,-1.0123224864574196
-3.74377340766874,-1.0122253698290968
-3.74363655521839,-1.0121282532007816
-3.7435009574476457,-1.0120311365724737
-3.7433666060680326,-1.0119340199441733
-3.743233492818722,-1.0118369033158803
-3.743101609466518,-1.0117397866875946
-3.7429709478058433,-1.0116426700593162
-3.7428414996587276,-1.0115455534310454
-3.7427132568747927,-1.0114484368027814
-3.742586211331241,-1.0113513201745248
-3.742460354932846,-1.0112542035462753
-3.742335679611936,-1.011157086918033
-3.742212177328385,-1.0110599702897975
-3.7420898400696037,-1.0109628536615693
-3.741968659850524,-1.0108657370333478
-3.7418486287135924,-1.0107686204051334
-3.7417297387287576,-1.0106715037769258
-3.7416119819934606,-1.0105743871487247
-3.7414953506326247,-1.010477270520531
-3.7413798367986484,-1.0103801538923434
-3.7412654326713906,-1.010283037264163
-3.741152130458167,-1.010185920635989
-3.741039922393737,-1.0100888040078215
-3.7409288007402983,-1.0099916873796608
-3.7408187577874745,-1.0098945707515066
-3.7407097858523084,-1.009797454123359
-3.7406018772792553,-1.0097003374952178
-3.7404950244401713,-1.0096032208670827
-3.7403892197343067,-1.0095061042389544
-3.7402844555883,-1.009408987610832
-3.7401807244561662,-1.0093118709827162
-3.7400780188192924,-1.0092147543546064
-3.739976331186427,-1.0091176377265028
-3.739875654093676,-1.0090205210984056
-3.739775980104491,-1.0089234044703144
-3.7396773018096647,-1.008826287842229
-3.7395796118273235,-1.0087291712141497
-3.7394829028029175,-1.0086320545860765
-3.7393871674092165,-1.008534937958009
-3.7392923983462993,-1.0084378213299479
-3.73919858834155,-1.0083407047018924
-3.7391061488288067,-1.0082435880738427
-3.739015088324916,-1.0081464714458015
-3.738925395967849,-1.0080493548177685
-3.738837061148392,-1.0079522381897439
-3.7387500732942653,-1.0078551215617277
-3.7386644218701344,-1.0077580049337198
-3.7385800963776226,-1.0076608883057199
-3.738497086355328,-1.0075637716777284
-3.738415381378839,-1.0074666550497449
-3.738334971060751,-1.0073695384217691
-3.7382558450506806,-1.0072724217938014
-3.7381779930352845,-1.0071753051658416
-3.738101404738276,-1.0070781885378899
-3.7380260699204415,-1.0069810719099457
-3.7379519783796584,-1.0068839552820092
-3.737879119950912,-1.0067868386540806
-3.737807484506314,-1.006689722026159
-3.737737061955121,-1.0065926053982457
