Time 	 Hydrogen 	 H 	 H+ 	 H- 	 H2 	 H2+ 
2.97675e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9799e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.98305e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9862e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.98935e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9925e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.99565e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
2.9988e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.00195e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0051e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.00825e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0114e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.01455e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0177e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.02085e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.024e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.02715e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0303e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.03345e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0366e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.03975e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0429e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.04605e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0492e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.05235e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0555e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.05865e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0618e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.06495e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0681e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.07125e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0744e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.07755e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0807e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.08385e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.087e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.09015e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0933e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.09645e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.0996e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.10275e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1059e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.10905e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1122e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.11535e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1185e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.12165e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1248e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.12795e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1311e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.13425e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1374e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.14055e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.1437e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
3.14685e+15 	 1000 	 0.0706545 	 4.08649e-05 	 1.35948e-12 	 0.929305 	 1.85569e-10 
